1,1,1,1,0,2,3,2,1,1,2,1,2,1,1,64,80,84,72,94,79,64,68,66,72,81,81,79,73,80,77,62,68,69,77,60,74,64,71,60,76,65,62,68,84,28,21,24,30,33,16,27,24,27,28,25,23,20,20,36,23,25,25,23,35,33,23,16,24,23,73,84,92,72,80,73,72,77,75,66,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
1,0,1,2,1,0,0,2,0,2,2,0,0,1,2,60,70,60,80,78,79,79,57,70,83,79,75,71,79,71,75,69,67,80,78,71,73,66,66,89,69,65,59,79,69,28,34,22,20,21,31,35,23,24,30,32,30,30,28,17,29,28,22,29,23,23,26,11,25,25,78,87,88,71,69,80,62,61,85,93,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
1,2,1,0,3,1,1,0,1,0,2,1,0,4,2,65,79,79,73,74,79,65,89,75,67,75,80,70,60,66,79,68,61,76,80,51,66,77,88,77,81,84,74,85,76,21,23,27,24,22,21,29,13,21,27,20,24,29,29,24,23,13,18,29,26,32,24,25,31,16,66,73,84,74,68,58,76,96,84,61,1,1,0,1,1,1,0,0,2,1,2,2,4,1,2,0,0,2,1,1,1,0,4,0,0,2,1,1,3,1,0,1,4,2,2,0,1,0,2,1,0,2,0,4,2,1,2,2,0,2,1,2,3,0,1,1,1,1,0,0,0,3,2,1,2,0,1,2,0,0,1,2,2,2,1,2,1,3,1,2
0,3,0,0,3,0,0,0,0,1,1,1,1,2,2,81,77,83,72,81,89,87,63,85,68,75,87,74,71,75,75,75,70,67,88,80,61,57,66,83,71,68,87,70,83,26,28,31,27,25,21,29,24,27,30,24,29,26,25,13,26,34,31,27,19,23,34,16,22,33,67,82,87,84,83,79,80,73,57,71,0,1,0,0,3,0,1,0,2,1,0,1,0,2,2,1,2,0,0,0,1,3,1,3,1,1,1,1,1,5,0,0,1,1,0,2,1,1,1,0,0,1,1,2,0,2,2,1,4,1,0,0,1,2,0,1,1,2,3,0,2,1,1,1,2,1,2,1,2,0,1,2,1,0,2,2,2,1,0,1
2,0,1,1,0,0,3,1,1,1,0,1,2,2,0,71,75,67,84,65,77,74,66,71,68,88,63,72,68,79,88,78,78,68,73,69,68,86,78,68,82,85,80,80,71,24,20,24,23,18,29,22,23,34,26,22,17,31,17,23,21,26,29,24,20,16,22,30,25,37,83,88,87,60,102,75,83,77,75,78,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
0,4,0,1,0,1,2,1,1,4,0,0,0,2,1,76,77,74,72,69,64,68,82,82,65,70,74,60,54,67,72,87,68,77,62,83,75,71,72,79,69,65,98,65,77,22,23,24,35,24,29,24,26,26,29,27,23,25,31,23,25,20,33,29,21,26,19,23,26,22,75,72,89,70,67,69,66,97,62,69,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
1,1,1,1,3,0,2,0,2,1,0,1,1,2,2,67,88,73,72,73,71,73,67,92,77,98,77,64,82,79,79,71,60,61,76,71,84,86,74,55,81,69,82,71,69,21,20,32,20,30,26,27,22,21,22,33,24,29,20,26,30,20,33,21,31,26,25,32,30,25,76,65,73,73,70,96,85,63,71,77,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
2,2,1,1,1,2,1,4,4,1,1,1,1,0,1,58,72,79,73,68,73,101,97,66,63,69,89,89,80,89,76,75,77,84,78,68,76,68,75,67,67,76,79,78,54,22,39,26,32,22,26,26,27,26,19,24,27,30,22,28,24,30,26,27,23,31,25,26,27,30,85,63,75,98,76,78,82,79,76,76,2,2,2,0,0,1,0,1,2,0,1,1,1,3,2,1,0,1,3,1,3,3,2,2,1,1,2,3,2,1,2,1,2,0,0,0,2,0,0,2,1,2,3,3,0,0,0,1,0,0,0,2,0,1,1,0,1,0,0,1,0,2,3,1,3,1,1,1,1,2,3,2,0,0,0,2,0,1,3,1
1,0,0,0,0,1,0,1,1,1,2,2,2,0,1,67,89,60,94,78,86,68,81,83,71,59,74,86,62,67,82,75,81,69,64,74,67,82,69,81,79,75,77,76,67,27,25,21,24,28,25,20,35,30,26,23,19,31,20,29,21,27,25,24,27,21,18,30,23,26,61,88,72,77,86,77,87,67,69,77,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
3,1,1,4,2,3,1,1,3,0,1,1,2,1,0,69,94,69,93,74,67,73,82,77,68,64,63,85,76,79,76,67,74,62,76,71,75,78,84,80,75,76,74,88,68,21,23,34,34,21,22,31,22,38,27,27,21,23,28,25,26,18,33,29,30,37,33,34,34,21,69,89,79,65,78,72,65,75,94,67,1,0,3,1,2,1,0,1,1,0,0,2,0,1,1,2,1,1,1,1,0,0,0,2,1,2,2,1,2,2,1,2,2,1,1,3,0,1,3,3,0,0,1,1,3,1,1,1,1,1,3,0,1,2,2,1,1,3,2,5,0,0,0,2,1,1,1,0,1,1,0,1,2,0,0,0,2,1,2,0
0,1,1,3,2,0,1,3,1,0,3,0,2,1,0,64,86,70,66,79,67,85,85,72,61,60,70,73,101,75,67,71,83,96,69,61,66,81,85,78,81,75,64,73,79,28,25,31,18,26,24,25,24,27,21,28,27,21,26,28,23,21,21,28,28,24,30,23,23,26,65,62,71,91,70,78,75,85,84,76,1,1,0,1,0,0,2,2,0,1,2,2,1,0,0,0,0,2,2,1,3,1,3,0,1,0,3,0,0,4,0,0,0,0,0,0,0,1,4,0,0,3,2,0,0,0,3,0,1,2,0,1,3,1,1,1,0,2,2,0,0,0,1,0,2,3,0,3,1,1,0,3,0,1,2,2,1,2,1,1
0,0,0,1,2,0,1,1,1,1,0,2,2,0,1,79,89,84,85,63,74,65,83,82,69,74,79,77,89,75,68,81,72,86,61,62,70,92,70,84,66,59,67,68,59,29,25,33,23,33,18,20,26,17,26,24,31,24,18,21,22,32,23,20,24,21,22,26,24,29,66,87,73,74,83,70,88,66,63,76,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
2,1,0,2,1,0,2,1,0,0,1,0,1,1,0,77,62,79,87,66,87,74,70,92,81,72,80,72,68,67,64,81,74,79,83,89,79,71,78,81,65,86,72,76,62,18,23,31,21,24,16,34,25,29,24,25,24,21,28,24,25,25,20,26,23,30,22,21,27,27,83,69,83,68,74,73,76,71,77,83,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
4,1,0,0,1,2,0,0,0,3,3,2,2,1,1,71,65,78,81,70,81,81,80,78,61,83,61,56,66,82,62,69,75,76,76,79,74,74,83,68,73,65,95,79,84,21,14,33,31,26,37,30,24,21,28,25,26,19,20,30,24,26,32,26,17,19,27,22,29,18,85,67,79,74,88,73,73,62,75,76,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
1,0,0,3,1,1,2,1,1,1,2,1,3,0,1,74,67,76,72,82,68,65,68,79,89,59,78,68,65,73,66,73,68,83,80,82,86,62,72,71,71,81,61,63,66,27,24,26,17,23,27,21,21,15,28,20,21,28,13,23,25,23,26,26,18,16,19,18,15,21,70,52,63,74,78,88,72,73,80,77,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
2,1,2,2,3,0,1,2,1,2,1,0,0,2,1,87,88,77,79,70,70,78,82,85,70,89,77,87,71,82,72,97,67,78,72,85,82,59,73,68,79,74,68,80,75,26,32,15,29,19,18,32,27,22,27,23,22,26,23,23,30,27,34,27,21,23,23,30,32,18,87,81,83,76,95,67,61,74,75,75,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
0,1,3,0,1,0,0,1,1,0,0,1,0,0,1,76,72,64,79,68,72,90,71,75,81,71,64,78,81,77,88,77,68,82,69,90,68,69,89,94,69,72,59,78,66,22,27,29,20,16,25,32,14,26,27,18,22,26,21,23,21,20,32,36,28,28,33,24,16,17,86,84,98,71,73,64,101,80,66,63,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
0,1,0,0,0,1,0,0,0,0,3,0,1,1,3,63,71,81,75,87,102,85,73,47,82,76,100,71,69,85,82,72,74,82,82,76,70,89,92,80,73,78,69,71,96,16,23,20,41,21,22,24,22,20,21,28,26,19,21,29,22,17,20,24,28,33,26,19,22,30,68,94,67,71,81,64,72,66,80,78,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
2,0,0,0,1,1,0,1,0,1,1,2,0,2,2,62,70,71,71,66,79,73,66,82,84,78,79,88,92,48,85,73,84,78,77,65,73,80,89,84,72,84,79,73,75,26,29,27,23,25,32,24,21,19,23,28,19,30,19,17,16,30,20,18,30,24,24,20,27,12,86,65,62,92,67,83,72,83,78,68,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
0,2,1,2,2,0,1,1,0,1,2,2,2,0,1,86,55,79,59,67,93,81,89,58,69,77,66,71,83,70,75,82,70,82,74,75,71,93,68,65,78,76,82,68,80,28,16,31,31,29,21,21,20,21,20,21,24,34,22,28,22,22,37,28,26,28,26,27,24,24,73,75,68,91,87,73,69,93,77,79,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
2,0,2,1,1,1,2,2,1,0,2,0,1,0,1,70,80,80,82,71,88,71,77,78,75,69,90,74,64,65,69,69,77,70,77,82,93,89,60,59,70,84,68,53,80,16,36,29,26,25,26,29,30,30,25,23,30,20,28,23,19,19,25,17,30,23,23,22,32,23,76,88,75,71,81,77,83,70,82,74,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
0,1,2,1,0,2,1,1,1,3,0,0,0,2,0,82,89,67,77,74,87,66,80,69,61,61,58,63,70,65,74,70,72,77,71,62,75,64,71,63,70,66,84,80,75,24,27,24,36,27,26,15,16,24,29,26,25,19,32,36,20,23,23,27,25,24,32,15,32,24,72,80,81,87,88,77,73,76,70,83,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
0,0,1,0,2,1,2,4,1,3,0,1,1,1,0,69,87,77,76,84,83,64,55,80,74,73,80,90,87,84,70,66,88,69,77,76,80,86,99,65,76,71,78,70,75,26,24,36,25,24,28,23,18,29,14,26,17,34,34,21,33,35,23,20,28,39,20,31,25,35,81,73,90,80,82,74,73,70,96,81,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
1,0,5,1,0,2,1,1,3,1,0,2,0,1,0,74,69,65,84,66,80,93,65,74,66,75,68,76,79,72,79,91,91,66,74,59,70,69,64,78,82,74,54,76,59,30,29,31,20,19,21,29,20,23,25,22,25,35,23,34,16,23,24,21,25,25,22,22,25,20,68,91,77,89,80,73,78,74,75,67,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
0,0,0,2,0,1,0,0,0,0,0,3,0,1,1,64,64,80,77,79,62,88,73,71,75,75,68,75,67,75,70,54,69,73,73,68,63,84,84,74,67,67,64,67,71,34,22,30,25,28,31,19,25,24,29,18,31,30,18,28,21,29,31,24,21,31,22,18,19,15,94,66,74,85,66,65,65,86,72,79,2,1,0,1,0,1,1,3,2,0,2,1,0,1,2,1,1,0,2,2,1,0,2,0,1,2,0,1,4,0,2,0,0,1,4,2,0,1,1,2,1,1,1,3,0,1,1,0,0,2,1,1,0,1,1,0,2,1,3,1,2,0,0,0,1,0,2,2,1,0,1,0,1,3,1,2,1,2,0,1
0,1,1,3,0,2,0,0,0,0,0,0,2,1,1,83,83,82,60,80,86,67,81,82,80,85,75,63,58,62,63,90,66,73,93,80,77,77,59,85,76,63,75,78,52,33,26,24,25,16,33,18,22,30,23,22,35,32,22,22,26,21,26,23,25,13,21,25,33,19,65,82,69,75,80,85,69,74,84,63,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
4,1,1,1,1,2,0,1,4,0,1,2,0,1,1,70,79,69,74,83,74,69,67,66,71,80,86,78,61,81,83,84,67,71,71,98,79,71,84,66,81,76,65,76,71,29,25,29,26,34,29,17,25,28,16,30,27,29,32,30,27,21,17,18,25,21,18,20,27,21,88,70,75,77,69,73,75,88,74,85,2,1,1,2,1,0,2,1,2,3,1,1,1,1,0,2,0,1,1,2,2,1,0,1,0,2,0,0,1,2,1,3,1,0,3,0,2,2,1,1,0,0,0,0,4,1,3,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,5,2,1,1,2,2,1,0,1,1,2,1,2,3,0,0,1
0,2,2,0,2,4,0,1,3,1,0,1,2,2,0,63,57,92,81,77,70,76,81,79,74,68,71,76,78,79,81,98,67,69,69,75,66,78,67,65,72,79,65,72,69,23,19,21,28,25,27,27,27,26,30,37,23,25,30,24,23,26,22,35,28,38,18,28,16,26,65,68,70,87,83,82,78,63,73,93,0,4,2,3,3,0,1,1,1,1,1,0,1,2,3,0,2,0,2,2,1,0,3,1,3,2,1,2,1,0,2,1,2,1,0,1,3,2,1,1,1,0,1,1,1,3,1,1,0,1,0,4,1,0,0,0,0,1,1,0,1,1,1,1,0,2,1,2,2,1,1,0,0,1,1,1,0,0,1,2
